language,domain,tokenizer,flores_premium,domain_premium,domain_ci_lower,domain_ci_upper,n_sentences,rel_diff,flag
pan_Guru,bible,deepseek-v3,4.525267215868683,3.672458751043046,3.503087891653579,3.8565371091409686,123,0.18845483021093365,ok
pan_Guru,bible,gemma-2,3.2805364319023917,2.693674881617743,2.5788663942142205,2.820503274222879,123,0.17889194723691157,ok
pan_Guru,bible,gpt-2,7.976219367965666,6.1573773765949715,5.8757454944381955,6.449371233504706,123,0.22803309531274718,ok
pan_Guru,bible,gpt-4,7.948821989442483,6.380287414680364,6.088464749736743,6.682621192388288,123,0.19732918624236717,ok
pan_Guru,bible,gpt-4o,2.6452132940303676,2.041337375183726,1.9645796722945514,2.1310373308928168,123,0.2282900665173011,ok
pan_Guru,bible,llama-3,7.906158577671933,6.347227146294747,6.0583089129480046,6.649109001823153,123,0.19717937808379157,ok
pan_Guru,bible,mistral,10.60296428717284,9.053009405035997,8.64965969227619,9.491308722705993,123,0.146181279136433,ok
pan_Guru,bible,qwen2.5,7.400330886194392,5.9738849378026035,5.697903131102587,6.2492045984525335,123,0.19275434711343506,ok
tam_Taml,opus100,deepseek-v3,3.115323340844769,3.5114569784309797,3.3779890090367184,3.7527166451639444,2000,0.12715650808779064,ok
tam_Taml,opus100,gemma-2,2.6442596704514885,3.134477763325751,3.010577502876183,3.326970470636267,2000,0.18538954337663868,ok
tam_Taml,opus100,gpt-2,15.767183542231052,14.619870700059387,14.006994616465931,15.88707416844658,2000,0.07276587090514205,ok
tam_Taml,opus100,gpt-4,7.761549958218313,8.073224824174675,7.761296543618731,8.702620540434344,2000,0.04015626616257813,ok
tam_Taml,opus100,gpt-4o,2.0014186788173056,2.7126363355281278,2.610923039149633,2.8575991870425486,2000,0.3553567598015527,DIVERGES
tam_Taml,opus100,llama-3,7.764452051200166,8.073240597026357,7.762622746530024,8.70340186019,2000,0.03976952189156235,ok
tam_Taml,opus100,mistral,5.9701822339535005,6.2396316599358395,5.973350049888746,6.813835886039224,2000,0.04513252953149933,ok
